timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,4.60000,-2.20000,8.20000,0.10000,-0.10000,-0.10000,normal
0.02000,4.38760,-2.48760,8.83802,-0.10000,-0.10000,0.00000,normal
0.04000,4.37107,-2.47107,8.75537,-0.10000,-0.10000,0.00000,normal
0.06000,4.35455,-2.45455,8.67273,-0.10000,-0.10000,0.00000,normal
0.08000,4.33802,-2.43802,8.59008,-0.10000,-0.10000,0.00000,normal
0.10000,4.32149,-2.42149,8.50744,-0.10000,-0.10000,0.00000,normal
0.12000,4.30496,-2.40496,8.42479,-0.10000,-0.10000,0.00000,normal
0.14000,4.06522,-2.20000,8.70435,0.09796,0.00000,0.00000,normal
0.16000,3.89130,-2.20000,8.72609,0.07755,0.00000,0.00000,normal
0.18000,3.71739,-2.20000,8.74783,0.05714,0.00000,0.00000,normal
0.20000,3.54348,-2.20000,8.76957,0.03673,0.00000,0.00000,normal
0.22000,3.36957,-2.20000,8.79130,0.01633,0.00000,0.00000,normal
0.24000,3.95000,-2.50000,8.40000,0.00000,0.00000,0.00000,normal
0.26000,4.03412,-2.57765,8.42235,-0.10000,-0.10000,0.00000,normal
0.28000,4.17529,-2.55412,8.44588,-0.10000,-0.10000,0.00000,normal
0.30000,4.31647,-2.53059,8.46941,-0.10000,-0.10000,0.00000,normal
0.32000,4.45765,-2.50706,8.49294,-0.10000,-0.10000,0.00000,normal
0.34000,4.61667,-2.50000,8.50000,-0.10000,-0.10000,0.00000,normal
0.36000,4.51625,-2.48375,8.50000,-0.10000,-0.10000,0.02727,normal
0.38000,4.54125,-2.45875,8.50000,-0.10000,-0.08125,0.10000,normal
0.40000,4.56625,-2.43375,8.50000,-0.10000,-0.05000,0.10000,normal
0.42000,4.59125,-2.40875,8.50000,-0.10000,-0.01875,0.10000,normal
0.44000,4.48750,-2.29375,8.59375,0.09896,0.00104,0.10000,normal
0.46000,4.44583,-2.27292,8.57292,0.07812,0.02188,0.10000,normal
0.48000,4.40417,-2.25208,8.55208,0.05729,0.04271,0.10000,normal
0.50000,4.36250,-2.23125,8.53125,0.03646,0.06354,0.10000,normal
0.52000,4.32083,-2.21042,8.51042,0.01563,0.08437,0.10000,normal
0.54000,4.60000,-2.80000,8.60000,-0.20000,0.00000,0.10000,normal
0.56000,4.53023,-2.80000,8.60000,-0.20000,0.10000,0.00000,normal
0.58000,4.46047,-2.80000,8.60000,-0.20000,0.10000,0.00000,normal
0.60000,4.39070,-2.80000,8.60000,-0.20000,0.10000,0.00000,normal
