timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-1.40000,2.40000,8.90000,-0.10000,0.10000,0.20000,normal
0.02000,-2.05408,3.65408,8.94592,0.08381,0.10000,-0.18381,normal
0.04000,-1.99286,3.59286,9.00714,0.06476,0.10000,-0.16476,normal
0.06000,-1.93163,3.53163,9.06837,0.04571,0.10000,-0.14571,normal
0.08000,-1.87041,3.47041,9.12959,0.02667,0.10000,-0.12667,normal
0.10000,-1.80918,3.40918,9.19082,0.00762,0.10000,-0.10762,normal
0.12000,-1.16186,2.59897,9.21237,0.09583,0.09583,-0.10000,normal
0.14000,-1.26495,2.76392,9.23299,0.07500,0.07500,-0.10000,normal
0.16000,-1.36804,2.92887,9.25361,0.05417,0.05417,-0.10000,normal
0.18000,-1.47113,3.09381,9.27423,0.03333,0.03333,-0.10000,normal
0.20000,-1.57423,3.25876,9.29485,0.01250,0.01250,-0.10000,normal
0.22000,-1.70000,3.30000,9.15506,-0.00303,0.00000,0.00303,normal
0.24000,-1.70000,3.30000,9.06517,-0.02323,0.00000,0.02323,normal
0.26000,-1.70000,3.30000,8.97528,-0.04343,0.00000,0.04343,normal
0.28000,-1.70000,3.30000,8.88539,-0.06364,0.00000,0.06364,normal
0.30000,-1.71667,3.28333,8.76667,-0.08384,0.00000,0.08384,normal
0.32000,-1.80000,3.02553,8.06170,-0.12222,0.02222,0.10000,normal
0.34000,-1.80000,3.06809,7.99787,-0.23117,0.11558,0.21558,normal
0.36000,-1.80000,3.11064,7.93404,-0.28312,0.14156,0.24156,normal
0.38000,-1.80000,3.15319,7.87021,-0.33506,0.16753,0.26753,normal
0.40000,-1.80000,3.19574,7.80638,-0.38701,0.19351,0.29351,normal
0.42000,-2.01354,3.30521,7.38646,-1.00000,0.51895,0.62526,normal
0.44000,-2.03437,3.15937,7.36563,-1.00000,0.58211,0.70947,normal
0.46000,-2.05521,3.01354,7.34479,-1.00000,0.64526,0.79368,normal
0.48000,-2.07604,2.86771,7.32396,-1.00000,0.70842,0.87789,normal
0.50000,-2.09688,2.72188,7.30312,-1.00000,0.77158,0.96211,normal
0.52000,-1.76436,3.11683,6.64059,-3.33960,1.70990,1.64455,normal
0.54000,-1.70495,2.97822,6.54158,-3.49802,1.74950,1.82277,normal
0.56000,-1.64554,2.83960,6.44257,-3.65644,1.78911,2.00099,normal
0.58000,-1.58614,2.70099,6.34356,-3.81485,1.82871,2.17921,normal
0.60000,-1.52673,2.56238,6.24455,-3.97327,1.86832,2.35743,normal
0.62000,-3.60000,-1.83810,5.06190,-3.96667,1.90000,2.76667,normal
0.64000,-4.60000,-2.02857,5.87143,-1.75698,1.93488,3.14302,normal
0.66000,-5.60000,-2.21905,6.68095,-1.96628,1.98140,2.93372,normal
0.68000,-6.60000,-2.40952,7.49048,-2.17558,2.02791,2.72442,normal
0.70000,-7.60000,-2.60000,8.30000,-2.38488,2.07442,2.51512,normal
0.72000,-7.65632,-4.09310,7.79080,-2.80000,1.60000,2.10000,normal
0.74000,-7.81724,-4.64483,7.19310,-2.82558,1.21860,1.37209,normal
0.76000,-7.97816,-5.19655,6.59540,-2.63953,1.26512,1.30233,normal
0.78000,-8.13908,-5.74828,5.99770,-2.45349,1.31163,1.23256,normal
0.80000,-8.30000,-6.30000,5.40000,-2.26744,1.35814,1.16279,normal
0.82000,-10.10000,-4.00000,4.70000,-1.50000,1.30000,0.90000,normal
0.84000,-9.97500,-3.40000,5.00000,-0.80610,0.76829,0.15244,normal
0.86000,-9.85000,-2.80000,5.30000,-1.12317,0.71951,0.07927,normal
0.88000,-9.72500,-2.20000,5.60000,-1.44024,0.67073,0.00610,normal
0.90000,-9.60000,-1.60000,5.90000,-1.75732,0.62195,-0.06707,normal
0.92000,-4.64737,6.54737,14.37895,4.67872,-1.67872,-1.16809,normal
0.94000,-4.71053,5.81053,12.48421,3.27447,-1.27447,-1.06170,normal
0.96000,-4.77368,5.07368,10.58947,1.87021,-0.87021,-0.95532,normal
0.98000,-4.83684,4.33684,8.69474,0.46596,-0.46596,-0.84894,normal
1.00000,-4.90000,3.60000,6.80000,-0.93830,-0.06170,-0.74255,normal
1.02000,-5.75506,-1.88539,6.41236,0.01359,0.29320,-0.36602,normal
1.04000,-5.66517,-1.25618,6.63708,0.05243,0.27379,-0.26893,normal
1.06000,-5.57528,-0.62697,6.86180,0.09126,0.25437,-0.17184,normal
1.08000,-5.48539,0.00225,7.08652,0.13010,0.23495,-0.07476,normal
1.10000,-5.48333,0.53333,7.40000,0.16893,0.21553,0.02233,normal
1.12000,-7.19268,-2.29146,6.99878,-0.36000,0.30000,0.10000,normal
1.14000,-7.04634,-2.12073,6.97439,-0.37284,-0.01358,0.08642,normal
1.16000,-6.90000,-1.95000,6.95000,-0.32346,-0.03827,0.06173,normal
1.18000,-6.75366,-1.77927,6.92561,-0.27407,-0.06296,0.03704,normal
1.20000,-6.60732,-1.60854,6.90122,-0.22469,-0.08765,0.01235,normal
1.22000,-6.52198,-2.10000,6.98901,-0.09529,0.10000,0.00000,normal
1.24000,-6.56593,-2.10000,6.96703,-0.04824,0.10000,0.00000,normal
1.26000,-6.60989,-2.10000,6.94505,-0.00118,0.10000,0.00000,normal
1.28000,-6.65385,-2.10000,6.92308,0.04588,0.10000,0.00000,normal
1.30000,-6.69780,-2.10000,6.90110,0.09294,0.10000,0.00000,normal
1.32000,-6.71373,-1.58627,6.90000,0.10000,0.00000,0.00000,normal
1.34000,-6.73333,-1.56667,6.90000,0.10000,0.00000,0.00000,normal
1.36000,-6.75294,-1.54706,6.90000,0.10000,0.00000,0.00000,normal
1.38000,-6.77255,-1.52745,6.90000,0.10000,0.00000,0.00000,normal
1.40000,-6.79216,-1.50784,6.90000,0.10000,0.00000,0.00000,normal
1.42000,-6.80000,-1.40795,6.90000,-0.10588,0.00000,0.00000,normal
1.44000,-6.80000,-1.43068,6.90000,-0.12549,0.00000,0.00000,normal
1.46000,-6.80000,-1.45341,6.90000,-0.14510,0.00000,0.00000,normal
1.48000,-6.80000,-1.47614,6.90000,-0.16471,0.00000,0.00000,normal
1.50000,-6.80000,-1.49886,6.90000,-0.18431,0.00000,0.00000,normal
1.52000,-6.70000,-1.90000,6.90000,-0.20000,0.00000,0.00000,normal
1.54000,-6.67590,-1.90000,6.92410,-0.10000,0.00000,0.00000,normal
1.56000,-6.65181,-1.90000,6.94819,-0.10000,0.00000,0.00000,normal
1.58000,-6.62771,-1.90000,6.97229,-0.10000,0.00000,0.00000,normal
1.60000,-6.60361,-1.90000,6.99639,-0.10000,0.00000,0.00000,normal
1.62000,-6.57802,-1.88901,6.92198,0.00000,-0.09570,-0.09570,normal
1.64000,-6.53407,-1.86703,6.96593,0.00000,-0.07419,-0.07419,normal
1.66000,-6.49011,-1.84505,7.00989,0.00000,-0.05269,-0.05269,normal
1.68000,-6.44615,-1.82308,7.05385,0.00000,-0.03118,-0.03118,normal
