timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,1.30000,-0.60000,10.10000,-0.20000,-0.00000,0.00000,normal
0.02000,0.98587,-0.41413,9.30000,0.10795,-0.00795,0.00000,normal
0.04000,0.96413,-0.43587,9.30000,0.13068,-0.03068,0.00000,normal
0.06000,0.94239,-0.45761,9.30000,0.15341,-0.05341,0.00000,normal
0.08000,0.92065,-0.47935,9.30000,0.17614,-0.07614,0.00000,normal
0.10000,0.85000,-0.40000,9.50000,0.19886,-0.09886,0.00000,normal
0.12000,1.38791,-0.80000,9.48791,0.01034,-0.10000,-0.10000,normal
0.14000,1.36593,-0.80000,9.46593,0.03333,-0.10000,-0.10000,normal
0.16000,1.34396,-0.80000,9.44396,0.05632,-0.10000,-0.10000,normal
0.18000,1.32198,-0.80000,9.42198,0.07931,-0.10000,-0.10000,normal
0.20000,1.30000,-0.80000,9.40000,0.10000,-0.10000,-0.10000,normal
0.22000,1.31505,-0.58495,9.93011,0.01456,-0.10000,-0.10000,normal
0.24000,1.33656,-0.56344,9.97312,0.03398,-0.10000,-0.10000,normal
0.26000,1.35806,-0.54194,10.01613,0.05340,-0.10000,-0.10000,normal
0.28000,1.37957,-0.52043,10.05914,0.07282,-0.10000,-0.10000,normal
0.30000,1.40000,-0.40000,10.10000,0.09223,-0.10000,-0.10000,normal
0.32000,1.58571,-0.32381,10.38095,0.00000,0.00000,-0.05000,normal
0.34000,1.51429,-0.44286,10.28571,-0.02267,0.12267,-0.07733,normal
0.36000,1.44286,-0.56190,10.19048,-0.04933,0.14933,-0.05067,normal
0.38000,1.37143,-0.68095,10.09524,-0.07600,0.17600,-0.02400,normal
0.40000,1.30000,-0.80000,10.00000,-0.10000,0.30000,0.00000,normal
0.42000,1.32043,-0.86882,8.84516,-1.53871,0.70000,-0.21290,normal
0.44000,1.49247,-0.39570,8.90968,-1.60323,0.70000,-0.23441,normal
