timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,3.60000,2.60000,10.00000,0.20000,0.10000,-0.30000,normal
0.02000,-2.10404,3.92828,8.53737,-0.25096,-0.20000,-0.06538,normal
0.04000,-0.93232,3.72626,8.69899,-0.19327,-0.20000,-0.14231,normal
0.06000,0.23939,3.52424,8.86061,-0.13558,-0.20000,-0.21923,normal
0.08000,1.41111,3.32222,9.02222,-0.07788,-0.20000,-0.29615,normal
0.10000,2.58283,3.12020,9.18384,-0.02019,-0.20000,-0.37308,normal
0.12000,0.68636,3.13409,8.90000,-0.10000,-0.10000,-0.09775,normal
0.14000,0.64091,3.24773,8.90000,-0.10000,-0.10000,-0.07528,normal
0.16000,0.59545,3.36136,8.90000,-0.10000,-0.10000,-0.05281,normal
0.18000,0.55000,3.47500,8.90000,-0.10000,-0.10000,-0.03034,normal
0.20000,0.50455,3.58864,8.90000,-0.10000,-0.10000,-0.00787,normal
0.22000,-0.17111,3.55556,8.37333,-0.33200,-0.10800,0.12400,normal
0.24000,-0.34889,3.44444,8.30667,-0.41200,-0.12800,0.18400,normal
0.26000,-0.52667,3.33333,8.24000,-0.49200,-0.14800,0.24400,normal
0.28000,-0.70444,3.22222,8.17333,-0.57200,-0.16800,0.30400,normal
0.30000,-0.88222,3.11111,8.10667,-0.65200,-0.18800,0.36400,normal
0.32000,-2.93760,5.63200,7.00480,-0.86000,-0.28000,0.72000,normal
0.34000,-2.84160,4.91200,6.39680,-3.38000,-0.75333,2.28000,normal
0.36000,-2.74560,4.19200,5.78880,-3.78000,-0.82952,2.39429,normal
0.38000,-2.64960,3.47200,5.18080,-4.18000,-0.90571,2.50857,normal
0.40000,-2.55360,2.75200,4.57280,-4.58000,-0.98190,2.62286,normal
0.42000,-2.45760,2.03200,3.96480,-4.98000,-1.05810,2.73714,normal
0.44000,-3.17385,-3.12923,1.88308,-6.40000,-0.70000,3.80000,normal
0.46000,-3.66615,-5.99077,2.43692,-6.33846,-0.76154,3.80000,normal
0.48000,-4.15846,-8.85231,2.99077,-6.27692,-0.82308,3.80000,normal
0.50000,-4.65077,-11.71385,3.54462,-6.21538,-0.88462,3.80000,normal
0.52000,0.01714,-13.74000,10.58714,3.76944,0.67500,3.26389,normal
0.54000,-0.72571,-9.34000,11.64429,4.90833,1.42500,2.79167,normal
0.56000,-1.46857,-4.94000,12.70143,6.04722,2.17500,2.31944,normal
0.58000,-3.40000,1.05000,15.20000,7.18611,2.92500,1.84722,normal
