timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-1.10000,6.40000,7.70000,0.10000,-0.10000,-0.00000,normal
0.02000,-4.54554,9.76964,7.56696,-1.11081,-0.37477,-0.62432,normal
0.04000,-3.31339,8.59107,7.04911,-0.84054,-0.33874,-0.51622,normal
0.06000,-2.08125,7.41250,6.53125,-0.57027,-0.30270,-0.40811,normal
0.08000,-0.84911,6.23393,6.01339,-0.30000,-0.26667,-0.30000,normal
0.10000,0.38304,5.05536,5.49554,-0.02973,-0.23063,-0.19189,normal
0.12000,1.61518,3.87679,4.97768,-0.30000,-0.10000,-0.10000,normal
0.14000,-0.17347,7.18776,6.87551,-0.26154,-0.10000,-0.08077,normal
0.16000,-0.29592,7.16735,6.83469,-0.22308,-0.10000,-0.06154,normal
0.18000,-0.41837,7.14694,6.79388,-0.18462,-0.10000,-0.04231,normal
0.20000,-0.54082,7.12653,6.75306,-0.14615,-0.10000,-0.02308,normal
0.22000,-0.66327,7.10612,6.71224,-0.10769,-0.10000,-0.00385,normal
0.24000,-1.00000,6.79451,6.78901,-0.20000,0.00000,0.10000,normal
0.26000,-1.00000,6.77253,6.74505,-0.20000,0.00000,0.10000,normal
0.28000,-1.00000,6.75055,6.70110,-0.20000,0.00000,0.10000,normal
0.30000,-1.00000,6.72857,6.65714,-0.20000,0.00000,0.10000,normal
0.32000,-1.00000,6.70659,6.61319,-0.20000,0.00000,0.10000,normal
0.34000,-1.20000,6.22500,6.82500,-0.25000,0.00000,0.10000,normal
0.36000,-1.22024,6.11905,6.77976,-1.00588,0.00000,0.20000,normal
0.38000,-1.24405,6.02381,6.75595,-1.06471,0.00000,0.20000,normal
0.40000,-1.26786,5.92857,6.73214,-1.12353,0.00000,0.20000,normal
0.42000,-1.29167,5.83333,6.70833,-1.18235,0.00000,0.20000,normal
0.44000,-0.69077,5.15385,5.98154,-2.27714,-0.08714,0.51286,normal
0.46000,-0.62923,4.84615,5.85846,-2.44857,-0.05857,0.54143,normal
0.48000,-0.56769,4.53846,5.73538,-2.62000,-0.03000,0.57000,normal
0.50000,-0.50615,4.23077,5.61231,-2.79143,-0.00143,0.59857,normal
0.52000,-0.39286,0.80000,2.78571,-2.16727,0.22182,1.83273,normal
0.54000,-0.37500,1.05000,3.00000,-2.11273,0.25818,1.88727,normal
0.56000,-0.35714,1.30000,3.21429,-2.05818,0.29455,1.94182,normal
0.58000,-0.33929,1.55000,3.42857,-2.00364,0.33091,1.99636,normal
0.60000,-0.32143,1.80000,3.64286,-1.94909,0.36727,2.05091,normal
0.62000,-0.30357,2.05000,3.85714,-2.10000,0.60000,2.20000,normal
0.64000,-2.84536,-1.05670,7.52268,-2.93421,1.32281,2.41140,normal
0.66000,-2.92784,-1.15979,7.56392,-2.98684,1.35789,2.42895,normal
0.68000,-3.01031,-1.26289,7.60515,-3.03947,1.39298,2.44649,normal
0.70000,-3.09278,-1.36598,7.64639,-3.09211,1.42807,2.46404,normal
0.72000,-3.17526,-1.46907,7.68763,-3.14474,1.46316,2.48158,normal
0.74000,-4.57273,-1.79091,7.98182,-3.19737,1.49825,2.49912,normal
0.76000,-6.62987,-4.51688,6.62597,-4.54000,2.62000,3.07333,normal
0.78000,-6.88961,-4.75065,6.67792,-4.70000,2.75161,3.12581,normal
0.80000,-7.14935,-4.98442,6.72987,-4.70000,2.81613,3.15806,normal
0.82000,-7.40909,-5.21818,6.78182,-4.70000,2.88065,3.19032,normal
0.84000,-14.10294,-9.31765,5.74118,-3.50000,3.57000,3.29000,normal
0.86000,-13.77941,-8.37647,6.21176,-3.21429,3.48429,3.26143,normal
0.88000,-13.45588,-7.43529,6.68235,-2.92857,3.39857,3.23286,normal
0.90000,-13.13235,-6.49412,7.15294,-2.64286,3.31286,3.20429,normal
0.92000,-13.03394,-6.39358,4.63394,-2.99099,2.17297,2.05495,normal
0.94000,-12.81376,-6.70550,4.41376,-2.97297,2.11892,1.96486,normal
0.96000,-12.59358,-7.01743,4.19358,-2.95495,2.06486,1.87477,normal
0.98000,-12.37339,-7.32936,3.97339,-2.93694,2.01081,1.78468,normal
1.00000,-12.15321,-7.64128,3.75321,-2.91892,1.95676,1.69459,normal
1.02000,-11.93303,-7.95321,3.53303,-2.90090,1.90270,1.60450,normal
1.04000,-11.39895,-1.72000,9.77895,-4.86818,0.50455,-0.04091,normal
1.06000,-11.14632,-2.52000,8.72632,-4.95909,0.37727,-0.09545,normal
1.08000,-10.89368,-3.32000,7.67368,-5.05000,0.25000,-0.15000,normal
1.10000,-10.64105,-4.12000,6.62105,-5.14091,0.12273,-0.20455,normal
1.12000,-10.38842,-4.92000,5.56842,-5.23182,-0.00455,-0.25909,normal
1.14000,-9.46364,-5.50000,2.09091,-3.30000,-0.15556,-0.30000,normal
1.16000,-8.78250,-5.01500,1.70000,2.56000,0.20000,-0.58000,normal
1.18000,-8.75750,-4.46500,1.70000,2.80517,0.18103,-0.60000,normal
1.20000,-8.73250,-3.91500,1.70000,2.63276,0.14655,-0.60000,normal
1.22000,-8.70750,-3.36500,1.70000,2.46034,0.11207,-0.60000,normal
1.24000,-8.20682,-3.89773,-0.59545,0.50952,0.00000,-0.29524,normal
1.26000,-8.27500,-3.87500,-0.55000,0.55714,0.00000,-0.27143,normal
1.28000,-8.34318,-3.85227,-0.50455,0.60476,0.00000,-0.24762,normal
1.30000,-8.41136,-3.82955,-0.45909,0.65238,0.00000,-0.22381,normal
1.32000,-8.47955,-3.80682,-0.41364,0.70000,0.00000,-0.20000,normal
1.34000,-9.20891,-3.59109,0.61782,0.88939,0.10000,-0.10000,normal
1.36000,-9.22871,-3.57129,0.65743,0.87424,0.10000,-0.10000,normal
1.38000,-9.24851,-3.55149,0.69703,0.85909,0.10000,-0.10000,normal
1.40000,-9.26832,-3.53168,0.73663,0.84394,0.10000,-0.10000,normal
1.42000,-9.28812,-3.51188,0.77624,0.82879,0.10000,-0.10000,normal
1.44000,-9.70000,-2.45000,2.50000,0.81364,0.10000,-0.10000,normal
1.46000,-9.72262,-2.32262,2.33214,1.00000,0.10000,-0.20000,normal
1.48000,-9.74643,-2.34643,2.26071,0.56500,0.10000,-0.20000,normal
1.50000,-9.77024,-2.37024,2.18929,0.51500,0.10000,-0.20000,normal
1.52000,-9.79405,-2.39405,2.11786,0.46500,0.10000,-0.20000,normal
1.54000,-9.38333,-2.67222,1.68333,0.41500,0.10000,-0.20000,normal
1.56000,-8.89559,-2.90441,1.29559,0.10000,0.00000,-0.30000,normal
1.58000,-8.86618,-2.93382,1.26618,0.04545,0.00000,-0.27273,normal
1.60000,-8.83676,-2.96324,1.23676,-0.01515,0.00000,-0.24242,normal
1.62000,-8.80735,-2.99265,1.20735,-0.07576,0.00000,-0.21212,normal
1.64000,-8.90112,-3.30112,1.30000,-0.40549,0.00000,0.09451,normal
1.66000,-8.92360,-3.32360,1.30000,-0.42747,0.00000,0.07253,normal
1.68000,-8.94607,-3.34607,1.30000,-0.44945,0.00000,0.05055,normal
1.70000,-8.96854,-3.36854,1.30000,-0.47143,0.00000,0.02857,normal
1.72000,-8.99101,-3.39101,1.30000,-0.49341,0.00000,0.00659,normal
1.74000,-8.99551,-3.90000,1.70000,-0.19639,0.00000,0.00000,normal
1.76000,-8.97303,-3.90000,1.70000,-0.17229,0.00000,0.00000,normal
1.78000,-8.95056,-3.90000,1.70000,-0.14819,0.00000,0.00000,normal
1.80000,-8.92809,-3.90000,1.70000,-0.12410,0.00000,0.00000,normal
1.82000,-8.90562,-3.90000,1.70000,-0.10000,0.00000,0.00000,normal
1.84000,-8.90000,-3.90000,1.49140,0.00000,0.00000,0.00000,normal
1.86000,-8.90000,-3.90000,1.46989,0.00000,0.00000,0.00000,normal
1.88000,-8.90000,-3.90000,1.44839,0.00000,0.00000,0.00000,normal
1.90000,-8.90000,-3.90000,1.42688,0.00000,0.00000,0.00000,normal
1.92000,-8.90000,-3.90000,1.40538,0.00000,0.00000,0.00000,normal
1.94000,-8.90000,-3.85000,1.40000,0.00000,0.00000,0.00000,normal
1.96000,-8.90000,-3.80000,1.40000,0.00000,0.00000,0.00000,normal
1.98000,-8.90000,-3.80000,1.40000,0.00000,0.00000,0.00000,normal
2.00000,-8.90000,-3.80000,1.40000,0.00000,0.00000,0.00000,normal
2.02000,-8.90000,-3.80000,1.40000,0.00000,0.00000,0.00000,normal
2.04000,-9.10000,-3.70000,1.60000,0.09011,0.00000,0.00000,normal
2.06000,-9.10000,-3.70000,1.60000,0.06813,0.00000,0.00000,normal
2.08000,-9.10000,-3.70000,1.60000,0.04615,0.00000,0.00000,normal
2.10000,-9.10000,-3.70000,1.60000,0.02418,0.00000,0.00000,normal
2.12000,-9.10000,-3.70000,1.60000,0.00220,0.00000,0.00000,normal
2.14000,-8.90000,-3.50761,1.49239,-0.10000,-0.00594,0.00000,normal
2.16000,-8.90000,-3.52935,1.47065,-0.10000,-0.02574,0.00000,normal
2.18000,-8.90000,-3.55109,1.44891,-0.10000,-0.04554,0.00000,normal
2.20000,-8.90000,-3.57283,1.42717,-0.10000,-0.06535,0.00000,normal
2.22000,-8.90000,-3.59457,1.40543,-0.10000,-0.08515,0.00000,normal
2.24000,-8.89551,-3.90000,1.39551,-0.10000,-0.10000,0.00000,normal
2.26000,-8.87303,-3.90000,1.37303,-0.10000,-0.10000,0.00000,normal
2.28000,-8.85056,-3.90000,1.35056,-0.10000,-0.10000,0.00000,normal
2.30000,-8.82809,-3.90000,1.32809,-0.10000,-0.10000,0.00000,normal
2.32000,-8.80562,-3.90000,1.30562,-0.10000,-0.10000,0.00000,normal
2.34000,-8.80000,-3.89451,1.61099,0.10000,0.00000,0.00000,normal
2.36000,-8.80000,-3.87253,1.65495,0.10000,0.00000,0.00000,normal
2.38000,-8.80000,-3.85055,1.69890,0.10000,0.00000,0.00000,normal
2.40000,-8.80000,-3.82857,1.74286,0.10000,0.00000,0.00000,normal
2.42000,-8.80000,-3.80659,1.78681,0.10000,0.00000,0.00000,normal
2.44000,-8.85946,-3.80000,1.74054,0.10000,0.00000,0.00000,normal
2.46000,-8.96757,-3.80000,1.63243,0.10000,0.00000,0.00000,normal
2.48000,-8.97895,-3.82105,1.47895,0.00000,0.00000,0.00000,normal
2.50000,-8.94386,-3.85614,1.44386,0.00000,0.00000,0.00000,normal
2.52000,-8.90877,-3.89123,1.40877,0.00000,0.00000,0.00000,normal
2.54000,-8.90217,-3.60000,1.50000,0.00000,0.00000,0.00000,normal
2.56000,-8.92391,-3.60000,1.50000,0.00000,0.00000,0.00000,normal
2.58000,-8.94565,-3.60000,1.50000,0.00000,0.00000,0.00000,normal
2.60000,-8.96739,-3.60000,1.50000,0.00000,0.00000,0.00000,normal
2.62000,-8.98913,-3.60000,1.50000,0.00000,0.00000,0.00000,normal
2.64000,-8.92308,-3.80000,1.60000,-0.10000,0.00000,0.00000,normal
2.66000,-8.80000,-3.80000,1.57037,-0.10000,0.00000,0.00000,normal
2.68000,-8.80000,-3.80000,1.52099,-0.10000,0.00000,0.00000,normal
2.70000,-8.80000,-3.80000,1.47160,-0.10000,0.00000,0.00000,normal
2.72000,-8.80000,-3.80000,1.42222,-0.10000,0.00000,0.00000,normal
2.74000,-8.99451,-3.70000,1.40549,0.00000,0.00000,0.00000,normal
2.76000,-8.97253,-3.70000,1.42747,0.00000,0.00000,0.00000,normal
2.78000,-8.95055,-3.70000,1.44945,0.00000,0.00000,0.00000,normal
2.80000,-8.92857,-3.70000,1.47143,0.00000,0.00000,0.00000,normal
2.82000,-8.90659,-3.70000,1.49341,0.00000,0.00000,0.00000,normal
2.84000,-8.80957,-3.90957,1.60957,-0.10000,0.00000,0.00000,normal
2.86000,-8.83085,-3.93085,1.63085,-0.10000,0.00000,0.00000,normal
2.88000,-8.85213,-3.95213,1.65213,-0.10000,0.00000,0.00000,normal
2.90000,-8.87340,-3.97340,1.67340,-0.10000,0.00000,0.00000,normal
2.92000,-8.89468,-3.99468,1.69468,-0.10000,0.00000,0.00000,normal
2.94000,-8.90000,-3.89140,1.40000,0.00000,0.00000,0.00000,normal
2.96000,-8.90000,-3.86989,1.40000,0.00000,0.00000,0.00000,normal
2.98000,-8.90000,-3.84839,1.40000,0.00000,0.00000,0.00000,normal
3.00000,-8.90000,-3.82688,1.40000,0.00000,0.00000,0.00000,normal
3.02000,-8.90000,-3.80538,1.40000,0.00000,0.00000,0.00000,normal
3.04000,-8.93333,-3.70000,1.50000,0.00000,0.00000,0.00000,normal
3.06000,-9.00000,-3.70000,1.50000,0.00000,0.00000,0.00000,normal
3.08000,-9.00000,-3.70000,1.50000,0.00000,0.00000,0.00000,normal
3.10000,-9.00000,-3.70000,1.50000,0.00000,0.00000,0.00000,normal
3.12000,-9.00000,-3.70000,1.50000,0.00000,0.00000,0.00000,normal
3.14000,-8.90000,-3.80000,1.30957,0.00000,0.00000,0.00000,normal
3.16000,-8.90000,-3.80000,1.33085,0.00000,0.00000,0.00000,normal
3.18000,-8.90000,-3.80000,1.35213,0.00000,0.00000,0.00000,normal
3.20000,-8.90000,-3.80000,1.37340,0.00000,0.00000,0.00000,normal
3.22000,-8.90000,-3.80000,1.39468,0.00000,0.00000,0.00000,normal
3.24000,-8.89140,-3.90000,1.30000,0.00000,0.00000,0.00000,normal
3.26000,-8.86989,-3.90000,1.30000,0.00000,0.00000,0.00000,normal
3.28000,-8.84839,-3.90000,1.30000,0.00000,0.00000,0.00000,normal
3.30000,-8.82688,-3.90000,1.30000,0.00000,0.00000,0.00000,normal
3.32000,-8.80538,-3.90000,1.30000,0.00000,0.00000,0.00000,normal
3.34000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.36000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.38000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.40000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.42000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.44000,-8.90000,-3.80000,1.30000,0.00000,0.00000,0.00000,normal
3.46000,-8.96667,-3.70000,1.56667,0.00000,0.00000,0.00000,normal
3.48000,-9.00000,-3.70886,1.59114,-0.10000,0.00000,0.00000,normal
3.50000,-9.00000,-3.73418,1.56582,-0.10000,0.00000,0.00000,normal
