timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,0.90000,1.80000,10.70000,0.60000,-0.20000,0.00000,normal
0.02000,-0.02718,3.83981,9.48544,-0.24340,0.11509,0.02830,normal
0.04000,0.06990,3.62621,9.46602,-0.16792,0.00189,0.06604,normal
0.06000,0.16699,3.41262,9.44660,-0.09245,-0.11132,0.10377,normal
0.08000,0.26408,3.19903,9.42718,-0.01698,-0.22453,0.14151,normal
0.10000,0.36117,2.98544,9.40777,0.05849,-0.33774,0.17925,normal
0.12000,0.28409,3.12386,9.20795,-0.00119,-0.09762,0.00000,normal
0.14000,0.23864,3.19205,9.23068,-0.02500,-0.05000,0.00000,normal
0.16000,0.19318,3.26023,9.25341,-0.04881,-0.00238,0.00000,normal
0.18000,0.14773,3.32841,9.27614,-0.07262,0.04524,0.00000,normal
0.20000,0.10227,3.39659,9.29886,-0.09643,0.09286,0.00000,normal
0.22000,-0.56211,3.22947,9.14105,-0.20000,0.07949,-0.01026,normal
0.24000,-0.79368,3.27158,9.05684,-0.20000,0.04530,-0.02735,normal
0.26000,-1.02526,3.31368,8.97263,-0.20000,0.01111,-0.04444,normal
0.28000,-1.25684,3.35579,8.88842,-0.20000,-0.02308,-0.06154,normal
0.30000,-1.48842,3.39789,8.80421,-0.20000,-0.05726,-0.07863,normal
0.32000,-0.33232,3.94040,9.53030,-0.20000,-0.09145,-0.09573,normal
0.34000,-0.79697,4.02121,9.59091,-0.50263,0.20263,0.43158,normal
0.36000,-1.26162,4.10202,9.65152,-0.52895,0.22895,0.74737,normal
0.38000,-1.72626,4.18283,9.71212,-0.55526,0.25526,1.06316,normal
0.40000,-2.19091,4.26364,9.77273,-0.58158,0.28158,1.37895,normal
0.42000,0.00000,2.67241,9.08621,-0.30337,-0.09663,0.10225,normal
0.44000,0.00000,2.58046,9.04023,-0.37079,-0.02921,0.14719,normal
0.46000,0.00000,2.48851,8.99425,-0.43820,0.03820,0.19213,normal
0.48000,0.00000,2.39655,8.94828,-0.50562,0.10562,0.23708,normal
0.50000,0.00000,2.30460,8.90230,-0.57303,0.17303,0.28202,normal
0.52000,0.18936,1.56809,8.92128,-0.70000,0.20000,0.20714,normal
0.54000,0.16809,1.50426,8.96383,-0.70000,0.20000,0.22755,normal
0.56000,0.14681,1.44043,9.00638,-0.70000,0.20000,0.24796,normal
0.58000,0.12553,1.37660,9.04894,-0.70000,0.20000,0.26837,normal
0.60000,0.10426,1.31277,9.09149,-0.70000,0.20000,0.28878,normal
0.62000,0.07931,0.27931,9.10690,-1.00381,0.30381,0.30381,normal
0.64000,0.01034,0.21034,9.12989,-1.02286,0.32286,0.32286,normal
0.66000,-0.05862,0.14138,9.15287,-1.04190,0.34190,0.34190,normal
0.68000,-0.12759,0.07241,9.17586,-1.06095,0.36095,0.36095,normal
0.70000,-0.19655,0.00345,9.19885,-1.08000,0.38000,0.38000,normal
0.72000,-0.51163,-0.78837,10.01744,-1.09905,0.39905,0.39905,normal
0.74000,-0.55814,-0.74186,10.08721,-1.10857,0.50000,0.39143,normal
0.76000,-0.60465,-0.69535,10.15698,-1.13714,0.50000,0.36286,normal
0.78000,-0.65116,-0.64884,10.22674,-1.16571,0.50000,0.33429,normal
0.80000,-0.69767,-0.60233,10.29651,-1.19429,0.50000,0.30571,normal
0.82000,-1.80200,-1.15800,11.18600,-1.08039,0.46078,0.29020,normal
0.84000,-1.66200,-1.09800,11.16600,-1.04118,0.38235,0.27059,normal
0.86000,-1.52200,-1.03800,11.14600,-1.00196,0.30392,0.25098,normal
