timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-0.50000,4.70000,8.50000,0.10000,-0.10000,0.00000,normal
0.02000,-1.17727,5.28636,8.59091,0.82353,0.32941,0.00000,normal
0.04000,-1.13182,5.05909,8.77273,0.58824,0.23529,0.00000,normal
0.06000,-1.08636,4.83182,8.95455,0.35294,0.14118,0.00000,normal
0.08000,-1.04091,4.60455,9.13636,0.11765,0.04706,0.00000,normal
0.10000,-0.90000,4.55000,8.05000,0.11429,-0.00476,-0.10000,normal
0.12000,-1.13821,4.26260,7.48537,0.16190,-0.02063,-0.10000,normal
0.14000,-1.07317,4.53902,7.68049,0.20952,-0.03651,-0.10000,normal
0.16000,-1.00813,4.81545,7.87561,0.25714,-0.05238,-0.10000,normal
0.18000,-0.94309,5.09187,8.07073,0.30476,-0.06825,-0.10000,normal
0.20000,-0.87805,5.36829,8.26585,0.35238,-0.08413,-0.10000,normal
0.22000,-0.81301,5.64472,8.46098,0.40000,-0.10000,-0.10000,normal
0.24000,-0.92842,4.79053,8.09053,-0.07544,0.07544,-0.08772,normal
0.26000,-0.99158,4.76947,8.06947,-0.04035,0.04035,-0.07018,normal
0.28000,-1.05474,4.74842,8.04842,-0.00526,0.00526,-0.05263,normal
0.30000,-1.11789,4.72737,8.02737,0.02982,-0.02982,-0.03509,normal
0.32000,-1.18105,4.70632,8.00632,0.06491,-0.06491,-0.01754,normal
0.34000,-0.19909,5.19909,8.10273,0.10000,-0.10000,0.00000,normal
0.36000,-0.18091,5.18091,8.15727,0.00316,-0.10316,0.00000,normal
0.38000,-0.16273,5.16273,8.21182,0.02421,-0.12421,0.00000,normal
0.40000,-0.14455,5.14455,8.26636,0.04526,-0.14526,0.00000,normal
0.42000,-0.12636,5.12636,8.32091,0.06632,-0.16632,0.00000,normal
0.44000,-0.10818,5.10818,8.37545,0.08737,-0.18737,0.00000,normal
0.46000,-0.16667,5.20000,8.30000,0.00000,-0.10000,0.00000,normal
0.48000,-0.20000,5.16984,8.30000,0.00000,-0.10000,0.00000,normal
0.50000,-0.20000,5.13810,8.30000,0.00000,-0.10000,0.00000,normal
0.52000,-0.20000,5.10635,8.30000,0.00000,-0.10000,0.00000,normal
0.54000,-0.29053,5.10947,8.01895,0.00000,0.10000,0.00000,normal
0.56000,-0.26947,5.13053,8.06105,0.00000,0.10000,0.00000,normal
0.58000,-0.24842,5.15158,8.10316,0.00000,0.10000,0.00000,normal
0.60000,-0.22737,5.17263,8.14526,0.00000,0.10000,0.00000,normal
0.62000,-0.20632,5.19368,8.18737,0.00000,0.10000,0.00000,normal
0.64000,-0.08667,5.28667,7.90000,-0.21593,0.09204,0.00000,normal
0.66000,-0.02000,5.22000,7.90000,-0.25133,0.07434,0.00000,normal
0.68000,0.04667,5.15333,7.90000,-0.28673,0.05664,0.00000,normal
0.70000,0.11333,5.08667,7.90000,-0.32212,0.03894,0.00000,normal
0.72000,0.18000,5.02000,7.90000,-0.35752,0.02124,0.00000,normal
0.74000,0.30714,5.20000,7.32143,-0.39292,0.00354,0.00000,normal
0.76000,0.05833,5.07857,7.25952,-0.50000,0.39286,0.18571,normal
0.78000,-0.10833,4.93571,7.21190,-0.40656,0.33770,0.32459,normal
0.80000,-0.27500,4.79286,7.16429,-0.30820,0.27213,0.45574,normal
0.82000,-0.44167,4.65000,7.11667,-0.20984,0.20656,0.58689,normal
0.84000,0.30213,4.86809,7.63617,-0.47000,0.50000,-0.07000,normal
0.86000,-0.44255,5.03830,7.97660,-0.40333,0.50000,-0.00333,normal
0.88000,-1.18723,5.20851,8.31702,-0.33667,0.50000,0.06333,normal
0.90000,-1.93191,5.37872,8.65745,-0.27000,0.50000,0.13000,normal
0.92000,-2.67660,5.54894,8.99787,-0.20333,0.50000,0.19667,normal
0.94000,0.35263,5.53368,8.57158,-0.49011,0.00000,0.09011,normal
0.96000,0.24737,5.38632,8.50842,-0.46813,0.00000,0.06813,normal
0.98000,0.14211,5.23895,8.44526,-0.44615,0.00000,0.04615,normal
1.00000,0.03684,5.09158,8.38211,-0.42418,0.00000,0.02418,normal
1.02000,-0.06842,4.94421,8.31895,-0.40220,0.00000,0.00220,normal
1.04000,0.29100,4.90000,7.95400,-0.18750,0.08750,0.08750,normal
1.06000,0.27100,4.90000,8.07400,-0.16964,0.06964,0.06964,normal
1.08000,0.25100,4.90000,8.19400,-0.15179,0.05179,0.05179,normal
1.10000,0.23100,4.90000,8.31400,-0.13393,0.03393,0.03393,normal
1.12000,0.21100,4.90000,8.43400,-0.11607,0.01607,0.01607,normal
1.14000,0.23333,4.73333,8.56667,-0.16667,0.00000,0.06667,normal
1.16000,-0.27500,4.22250,8.61750,-0.20972,0.19028,0.21944,normal
1.18000,-0.52500,4.39750,8.64250,-0.23750,0.16250,0.27500,normal
1.20000,-0.77500,4.57250,8.66750,-0.26528,0.13472,0.33056,normal
1.22000,-1.02500,4.74750,8.69250,-0.29306,0.10694,0.38611,normal
