timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,0.90000,4.40000,7.80000,0.40000,0.30000,0.00000,normal
0.02000,0.67045,3.48636,9.60795,-0.72857,0.07619,-0.10000,normal
0.04000,0.62500,2.85000,9.31250,-1.15882,0.12059,0.00000,normal
0.06000,0.57955,2.21364,9.01705,-1.10000,0.15000,0.00000,normal
0.08000,0.53409,1.57727,8.72159,-1.04118,0.17941,0.00000,normal
0.10000,0.40000,3.20000,9.50000,-0.10081,0.10000,0.10000,normal
0.12000,0.38361,3.15082,9.48361,-0.11707,0.10000,0.10000,normal
0.14000,0.36721,3.10164,9.46721,-0.13333,0.10000,0.10000,normal
0.16000,0.35082,3.05246,9.45082,-0.14959,0.10000,0.10000,normal
0.18000,0.33443,3.00328,9.43443,-0.16585,0.10000,0.10000,normal
0.20000,0.31803,2.95410,9.41803,-0.18211,0.10000,0.10000,normal
0.22000,0.30164,2.90492,9.40164,-0.19837,0.10000,0.10000,normal
0.24000,0.50000,2.47500,9.23750,-0.09352,0.10648,0.00648,normal
0.26000,0.50000,2.60000,9.30000,-0.07500,0.12500,0.02500,normal
0.28000,0.50000,2.72500,9.36250,-0.05648,0.14352,0.04352,normal
0.30000,0.50000,2.85000,9.42500,-0.03796,0.16204,0.06204,normal
0.32000,0.50000,2.97500,9.48750,-0.01944,0.18056,0.08056,normal
0.34000,-0.55000,3.20000,7.95000,-0.00093,0.19907,0.09907,normal
0.36000,-0.90909,3.04545,7.21818,-0.93333,0.22667,0.32667,normal
0.38000,-1.06494,2.96753,6.95844,-1.39474,0.30000,0.43158,normal
0.40000,-1.22078,2.88961,6.69870,-1.60526,0.30000,0.50175,normal
0.42000,-1.37662,2.81169,6.43896,-1.81579,0.30000,0.57193,normal
0.44000,-2.13448,3.04483,4.71034,-4.36977,0.60581,1.40581,normal
0.46000,-2.24943,2.86092,4.41149,-4.64884,0.62907,1.42907,normal
0.48000,-2.36437,2.67701,4.11264,-4.92791,0.65233,1.45233,normal
0.50000,-2.47931,2.49310,3.81379,-5.20698,0.67558,1.47558,normal
0.52000,-2.59425,2.30920,3.51494,-5.48605,0.69884,1.49884,normal
0.54000,-6.18085,-3.08298,0.62553,-5.99895,1.31263,3.68842,normal
0.56000,-6.64894,-3.72128,0.66809,-5.83053,1.33368,3.83579,normal
0.58000,-7.11702,-4.35957,0.71064,-5.66211,1.35474,3.98316,normal
0.60000,-7.58511,-4.99787,0.75319,-5.49368,1.37579,4.13053,normal
0.62000,-8.05319,-5.63617,0.79574,-5.32526,1.39684,4.27789,normal
0.64000,-12.65914,-11.42258,0.26452,-6.08214,0.99643,5.10000,normal
0.66000,-12.76667,-11.10000,0.20000,-5.99286,0.97857,5.10000,normal
0.68000,-12.87419,-10.77742,0.13548,-5.90357,0.96071,5.10000,normal
0.70000,-12.98172,-10.45484,0.07097,-5.81429,0.94286,5.10000,normal
0.72000,-13.08925,-10.13226,0.00645,-5.72500,0.92500,5.10000,normal
0.74000,-13.71000,-9.43000,-1.71000,-5.63571,0.90714,5.10000,normal
0.76000,-15.25588,-11.67353,-2.51765,-5.32000,0.13000,4.82000,normal
0.78000,-15.10882,-11.58529,-2.57647,-4.26949,-0.41525,4.48475,normal
0.80000,-14.96176,-11.49706,-2.63529,-3.99831,-0.55085,4.34915,normal
0.82000,-14.81471,-11.40882,-2.69412,-3.72712,-0.68644,4.21356,normal
0.84000,-9.83750,-7.20000,-2.06250,-1.87526,-0.66701,1.13402,normal
0.86000,-9.73333,-6.70000,-1.83333,-1.81340,-0.58454,0.96907,normal
0.88000,-9.62917,-6.20000,-1.60417,-1.75155,-0.50206,0.80412,normal
0.90000,-9.52500,-5.70000,-1.37500,-1.68969,-0.41959,0.63918,normal
0.92000,-9.42083,-5.20000,-1.14583,-1.62784,-0.33711,0.47423,normal
0.94000,-8.30575,-6.44253,-2.27126,-1.27701,0.70000,-1.10000,normal
0.96000,-8.32874,-6.21264,-2.15632,-1.18506,0.70000,-1.10000,normal
0.98000,-8.35172,-5.98276,-2.04138,-1.09310,0.70000,-1.10000,normal
1.00000,-8.37471,-5.75287,-1.92644,-1.00115,0.70000,-1.10000,normal
1.02000,-8.39770,-5.52299,-1.81149,-0.90920,0.70000,-1.10000,normal
1.04000,-8.84894,-3.17234,1.06170,1.08991,-0.28991,-0.41009,normal
1.06000,-8.76383,-2.95957,0.99787,1.07156,-0.27156,-0.42844,normal
1.08000,-8.67872,-2.74681,0.93404,1.05321,-0.25321,-0.44679,normal
1.10000,-8.59362,-2.53404,0.87021,1.03486,-0.23486,-0.46514,normal
1.12000,-8.50851,-2.32128,0.80638,1.01651,-0.21651,-0.48349,normal
1.14000,-9.40440,-4.39890,-1.16923,0.30000,-0.10000,-0.30000,normal
1.16000,-9.42637,-3.89341,-1.01538,1.11867,0.18133,-0.10933,normal
1.18000,-9.44835,-3.38791,-0.86154,1.17200,0.12800,-0.13600,normal
1.20000,-9.47033,-2.88242,-0.70769,1.22533,0.07467,-0.16267,normal
1.22000,-9.49231,-2.37692,-0.55385,1.27867,0.02133,-0.18933,normal
1.24000,-9.46591,-2.96591,-1.07955,0.80238,0.09762,0.60000,normal
1.26000,-9.35227,-2.85227,-1.01136,0.82619,0.07381,0.60000,normal
1.28000,-9.23864,-2.73864,-0.94318,0.85000,0.05000,0.60000,normal
1.30000,-9.12500,-2.62500,-0.87500,0.87381,0.02619,0.60000,normal
