timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-0.70000,1.10000,10.30000,0.30000,0.10000,0.00000,normal
0.02000,-1.29583,1.01458,9.55833,0.00000,0.08980,0.00000,normal
0.04000,-1.00417,1.03542,9.64167,0.00000,0.06939,0.00000,normal
0.06000,-0.71250,1.05625,9.72500,0.00000,0.04898,0.00000,normal
0.08000,-0.42083,1.07708,9.80833,0.00000,0.02857,0.00000,normal
0.10000,-0.12917,1.09792,9.89167,0.00000,0.00816,0.00000,normal
0.12000,-0.08689,1.00820,10.00000,-0.00323,-0.00323,0.20323,normal
0.14000,-0.70984,1.36885,10.00000,-0.03548,-0.03548,0.23548,normal
0.16000,-1.33279,1.72951,10.00000,-0.06774,-0.06774,0.26774,normal
0.18000,0.00000,1.20000,9.30000,-0.10000,-0.10000,0.30000,normal
0.20000,-0.21250,1.61250,9.28750,-0.20902,0.00000,0.40000,normal
0.22000,-0.23036,1.63036,9.26964,-0.22541,0.00000,0.40000,normal
0.24000,-0.24821,1.64821,9.25179,-0.24180,0.00000,0.40000,normal
0.26000,-0.26607,1.66607,9.23393,-0.25820,0.00000,0.40000,normal
0.28000,-0.28393,1.68393,9.21607,-0.27459,0.00000,0.40000,normal
0.30000,-0.20000,0.90000,9.10000,-0.29098,0.00000,0.40000,normal
0.32000,-0.03256,1.24186,8.91395,-0.17273,0.10000,0.46364,normal
0.34000,-0.19535,1.45116,8.98372,-0.21351,0.20000,0.50676,normal
0.36000,-0.35814,1.66047,9.05349,-0.26757,0.20000,0.53378,normal
0.38000,-0.52093,1.86977,9.12326,-0.32162,0.20000,0.56081,normal
0.40000,-0.68372,2.07907,9.19302,-0.37568,0.20000,0.58784,normal
0.42000,-1.11163,0.18837,9.81163,-1.30723,0.40000,1.10241,normal
0.44000,-1.15814,0.14186,9.85814,-1.37952,0.40000,1.12651,normal
0.46000,-1.20465,0.09535,9.90465,-1.45181,0.40000,1.15060,normal
0.48000,-1.25116,0.04884,9.95116,-1.52410,0.40000,1.17470,normal
0.50000,-1.29767,0.00233,9.99767,-1.59639,0.40000,1.19880,normal
0.52000,-1.57204,-1.23978,10.37204,-1.45532,0.07234,1.28617,normal
0.54000,-1.52903,-1.45484,10.32903,-1.54043,0.02979,1.26489,normal
0.56000,-1.48602,-1.66989,10.28602,-1.62553,-0.01277,1.24362,normal
0.58000,-1.44301,-1.88495,10.24301,-1.71064,-0.05532,1.22234,normal
0.60000,-1.40000,-2.10000,10.20000,-1.79574,-0.09787,1.20106,normal
0.62000,-0.19891,-5.93152,9.35761,-0.65500,0.01800,0.10000,normal
0.64000,-0.35109,-5.51848,9.29239,-0.55500,0.05800,0.10000,normal
0.66000,-0.50326,-5.10543,9.22717,-0.45500,0.09800,0.10000,normal
0.68000,-0.65543,-4.69239,9.16196,-0.35500,0.13800,0.10000,normal
0.70000,-0.85000,-3.50000,9.00000,-0.25500,0.17800,0.10000,normal
0.72000,-1.69524,-2.90476,9.90000,0.00000,0.20000,0.10000,normal
0.74000,-1.67143,-2.92857,9.90000,-0.12703,0.08649,0.00000,normal
0.76000,-1.64762,-2.95238,9.90000,-0.18108,0.05946,0.00000,normal
0.78000,-1.62381,-2.97619,9.90000,-0.23514,0.03243,0.00000,normal
0.80000,-1.60000,-3.00000,9.90000,-0.28919,0.00541,0.00000,normal
0.82000,-1.20000,-3.65591,8.90000,-0.58889,-0.20000,0.00000,normal
0.84000,-1.20000,-3.74194,8.90000,-0.56667,-0.20000,0.00000,normal
0.86000,-1.20000,-3.82796,8.90000,-0.54444,-0.20000,0.00000,normal
0.88000,-1.20000,-3.91398,8.90000,-0.52222,-0.20000,0.00000,normal
0.90000,-1.20000,-4.00000,8.90000,-0.50000,-0.20000,0.00000,normal
0.92000,-0.88511,-4.31489,8.90000,-0.19000,-0.19000,0.00000,normal
0.94000,-0.86383,-4.33617,8.90000,-0.16778,-0.16778,0.00000,normal
0.96000,-0.84255,-4.35745,8.90000,-0.14556,-0.14556,0.00000,normal
0.98000,-0.82128,-4.37872,8.90000,-0.12333,-0.12333,0.00000,normal
1.00000,-0.80000,-4.40000,8.90000,-0.10111,-0.10111,0.00000,normal
1.02000,-0.91300,-3.80000,9.00000,0.10000,0.00000,0.00000,normal
1.04000,-0.93300,-3.80000,9.00000,0.10000,0.00000,0.00000,normal
1.06000,-0.95300,-3.80000,9.00000,0.10000,0.00000,0.00000,normal
1.08000,-0.97300,-3.80000,9.00000,0.10000,0.00000,0.00000,normal
1.10000,-0.99300,-3.80000,9.00000,0.10000,0.00000,0.00000,normal
1.12000,-1.04815,-3.75185,9.04815,0.10000,0.00000,0.00000,normal
1.14000,-1.10000,-3.90000,9.10000,0.07778,0.00000,0.00000,normal
1.16000,-0.97931,-3.92069,8.97931,-0.10000,0.00000,0.00000,normal
1.18000,-0.95632,-3.94368,8.95632,-0.10000,0.00000,0.00000,normal
1.20000,-0.93333,-3.96667,8.93333,-0.10000,0.00000,0.00000,normal
1.22000,-0.91034,-3.98966,8.91034,-0.10000,0.00000,0.00000,normal
1.24000,-1.00000,-4.09254,8.80000,0.00000,0.00000,0.00000,normal
