timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-1.40000,0.20000,9.40000,0.00000,-0.10000,0.00000,normal
0.02000,-0.97273,0.94432,10.14659,0.04937,-0.02025,-0.08987,normal
0.04000,-1.33636,0.60341,9.94205,-0.07722,-0.07089,-0.06456,normal
0.06000,-1.70000,0.26250,9.73750,-0.20380,-0.12152,-0.03924,normal
0.08000,-2.06364,-0.07841,9.53295,-0.33038,-0.17215,-0.01392,normal
0.10000,-0.71633,0.59184,10.18776,-0.10505,-0.00505,0.00000,normal
0.12000,-0.87959,0.51020,10.06531,-0.12525,-0.02525,0.00000,normal
0.14000,-1.04286,0.42857,9.94286,-0.14545,-0.04545,0.00000,normal
0.16000,-1.20612,0.34694,9.82041,-0.16566,-0.06566,0.00000,normal
0.18000,-1.36939,0.26531,9.69796,-0.18586,-0.08586,0.00000,normal
0.20000,-0.80083,0.30000,9.50250,-0.10000,-0.10000,-0.10000,normal
0.22000,-0.81750,0.30000,9.55250,-0.08448,-0.10000,-0.10000,normal
0.24000,-0.83417,0.30000,9.60250,-0.06724,-0.10000,-0.10000,normal
0.26000,-0.85083,0.30000,9.65250,-0.05000,-0.10000,-0.10000,normal
0.28000,-0.86750,0.30000,9.70250,-0.03276,-0.10000,-0.10000,normal
0.30000,-0.88417,0.30000,9.75250,-0.01552,-0.10000,-0.10000,normal
0.32000,-0.96667,0.23333,9.73333,-0.01818,-0.10000,-0.10000,normal
0.34000,-1.08571,0.11429,9.71429,0.00000,0.00000,-0.10000,normal
0.36000,-1.06531,0.13469,9.73469,0.00000,0.00000,-0.10000,normal
0.38000,-1.04490,0.15510,9.75510,0.00000,0.00000,-0.10000,normal
0.40000,-1.02449,0.17551,9.77551,0.00000,0.00000,-0.10000,normal
0.42000,-1.00408,0.19592,9.79592,0.00000,0.00000,-0.10000,normal
0.44000,-1.06667,0.30000,9.41111,0.00000,0.00000,-0.10000,normal
0.46000,-1.94857,1.49000,8.81143,-0.15000,0.05000,-0.05000,normal
0.48000,-1.49143,1.29000,8.46857,-0.63704,0.08889,-0.05185,normal
0.50000,-1.03429,1.09000,8.12571,-0.93333,0.20000,0.13333,normal
0.52000,-1.20000,1.80000,7.75000,-1.80000,0.60000,0.50000,normal
0.54000,-2.48316,0.15789,7.06211,-5.28936,0.58191,0.63617,normal
0.56000,-2.46211,-0.89474,6.51474,-5.62979,0.56064,0.67872,normal
0.58000,-2.44105,-1.94737,5.96737,-5.97021,0.53936,0.72128,normal
0.60000,-2.42000,-3.00000,5.42000,-6.31064,0.51809,0.76383,normal
0.62000,-2.70000,-6.50000,4.40000,-4.80000,0.50000,1.40000,normal
0.64000,-4.06598,-5.80515,4.13299,-3.53739,0.48435,1.77826,normal
0.66000,-4.14845,-5.18660,4.17423,-3.46783,0.46696,1.86522,normal
0.68000,-4.23093,-4.56804,4.21546,-3.39826,0.44957,1.95217,normal
0.70000,-4.31340,-3.94948,4.25670,-3.32870,0.43217,2.03913,normal
0.72000,-4.39588,-3.33093,4.29794,-3.25913,0.41478,2.12609,normal
0.74000,-6.21034,-5.41724,2.24483,-4.30000,0.40000,2.80000,normal
0.76000,-6.57816,-5.14138,2.06092,-4.33913,0.40000,3.27826,normal
0.78000,-6.94598,-4.86552,1.87701,-4.42609,0.40000,3.45217,normal
0.80000,-7.31379,-4.58966,1.69310,-4.51304,0.40000,3.62609,normal
0.82000,-7.68161,-4.31379,1.50920,-4.60000,0.40000,3.80000,normal
0.84000,-13.20737,-3.61579,-1.74842,-7.52604,-0.34896,4.50000,normal
0.86000,-14.21789,-4.35263,-2.67474,-7.75521,-0.61979,4.50000,normal
0.88000,-15.22842,-5.08947,-3.60105,-7.98438,-0.89062,4.50000,normal
0.90000,-16.23895,-5.82632,-4.52737,-8.21354,-1.16146,4.50000,normal
0.92000,-17.24947,-6.56316,-5.45368,-8.44271,-1.43229,4.50000,normal
0.94000,-12.59053,-7.20526,-5.97895,-2.83158,-2.27368,2.72105,normal
0.96000,-12.14842,-6.78421,-5.66316,-2.49474,-2.02105,2.36316,normal
0.98000,-11.70632,-6.36316,-5.34737,-2.15789,-1.76842,2.00526,normal
1.00000,-11.26421,-5.94211,-5.03158,-1.82105,-1.51579,1.64737,normal
1.02000,-10.82211,-5.52105,-4.71579,-1.48421,-1.26316,1.28947,normal
1.04000,-10.13000,-3.33000,-2.41000,1.78571,0.12857,0.24286,normal
1.06000,-10.19667,-3.17444,-2.21000,1.95714,0.18571,0.12857,normal
1.08000,-10.26333,-3.01889,-2.01000,2.12857,0.24286,0.01429,normal
1.10000,-10.33000,-2.86333,-1.81000,2.30000,0.30000,-0.10000,normal
1.12000,-10.39667,-2.70778,-1.61000,2.47143,0.35714,-0.21429,normal
1.14000,-8.90000,-3.50000,-2.60000,1.94000,0.40000,-0.68000,normal
1.16000,-8.85181,-3.30723,-2.38313,1.53500,0.26750,-0.81625,normal
1.18000,-8.80361,-3.11446,-2.16627,1.43500,0.21750,-0.84125,normal
1.20000,-8.75542,-2.92169,-1.94940,1.33500,0.16750,-0.86625,normal
1.22000,-8.70723,-2.72892,-1.73253,1.23500,0.11750,-0.89125,normal
1.24000,-7.86000,-2.03000,-0.53000,-0.33929,0.00357,-0.48571,normal
1.26000,-7.99333,-2.09667,-0.37444,-0.60119,0.02738,-0.39048,normal
1.28000,-8.12667,-2.16333,-0.21889,-0.86310,0.05119,-0.29524,normal
1.30000,-8.26000,-2.23000,-0.06333,-1.12500,0.07500,-0.20000,normal
1.32000,-8.39333,-2.29667,0.09222,-1.38690,0.09881,-0.10476,normal
1.34000,-8.14951,-2.99029,-0.22718,-2.01845,0.32718,0.44078,normal
1.36000,-8.36311,-3.26214,-0.26602,-1.90194,0.36602,0.49903,normal
1.38000,-8.57670,-3.53398,-0.30485,-1.78544,0.40485,0.55728,normal
1.40000,-8.79029,-3.80583,-0.34369,-1.66893,0.44369,0.61553,normal
1.42000,-9.00388,-4.07767,-0.38252,-1.55243,0.48252,0.67379,normal
1.44000,-9.72903,-4.11290,-0.16129,-0.38481,0.58481,0.69241,normal
1.46000,-9.82581,-3.82258,-0.03226,-0.33418,0.53418,0.66709,normal
1.48000,-9.92258,-3.53226,0.09677,-0.28354,0.48354,0.64177,normal
1.50000,-10.05714,-3.32857,0.22857,-0.23291,0.43291,0.61646,normal
1.52000,-10.68684,-3.70526,0.17368,-0.35556,0.32222,0.52222,normal
1.54000,-10.55526,-3.75789,-0.08947,-0.82000,0.08000,0.28000,normal
1.56000,-10.42368,-3.81053,-0.35263,-0.85077,0.04923,0.24923,normal
1.58000,-10.29211,-3.86316,-0.61579,-0.88154,0.01846,0.21846,normal
1.60000,-10.30632,-3.78947,-0.80421,-0.39619,-0.00381,-0.00381,normal
1.62000,-10.36947,-3.68421,-0.84632,-0.37714,-0.02286,-0.02286,normal
1.64000,-10.43263,-3.57895,-0.88842,-0.35810,-0.04190,-0.04190,normal
1.66000,-10.49579,-3.47368,-0.93053,-0.33905,-0.06095,-0.06095,normal
1.68000,-10.55895,-3.36842,-0.97263,-0.32000,-0.08000,-0.08000,normal
1.70000,-11.35385,-3.51538,-1.43077,-0.30095,-0.09905,-0.09905,normal
1.72000,-11.28837,-3.52791,-1.92791,-0.61236,-0.20000,-0.21236,normal
1.74000,-11.10233,-3.57442,-1.97442,-0.63483,-0.20000,-0.23483,normal
1.76000,-10.91628,-3.62093,-2.02093,-0.65730,-0.20000,-0.25730,normal
1.78000,-10.73023,-3.66744,-2.06744,-0.67978,-0.20000,-0.27978,normal
1.80000,-9.60000,-4.22857,-2.08571,-0.25000,-0.07500,-0.45000,normal
1.82000,-8.78454,-4.29278,-2.17732,1.76216,0.01351,-0.81351,normal
1.84000,-8.76392,-4.41649,-2.28041,1.97838,0.03153,-0.83153,normal
1.86000,-8.74330,-4.54021,-2.38351,2.19459,0.04955,-0.84955,normal
1.88000,-8.72268,-4.66392,-2.48660,2.41081,0.06757,-0.86757,normal
1.90000,-8.70206,-4.78763,-2.58969,2.62703,0.08559,-0.88559,normal
1.92000,-10.21429,0.40000,-1.81429,4.60000,-0.10000,-0.77500,normal
1.94000,-11.42817,-2.56620,-2.50141,4.15714,0.02857,-0.32857,normal
1.96000,-11.34366,-1.46761,-1.79718,4.06190,-0.13016,-0.39206,normal
1.98000,-11.25915,-0.36901,-1.09296,3.96667,-0.28889,-0.45556,normal
2.00000,-10.45000,-3.45000,-1.75000,1.60000,-0.65000,-1.05000,normal
2.02000,-10.20000,-3.78172,-1.98172,-0.26047,-0.70000,-1.66047,normal
2.04000,-10.20000,-3.86774,-2.06774,-0.35349,-0.70000,-1.75349,normal
2.06000,-10.20000,-3.95376,-2.15376,-0.44651,-0.70000,-1.84651,normal
2.08000,-10.20000,-4.03978,-2.23978,-0.53953,-0.70000,-1.93953,normal
2.10000,-9.30000,-6.10000,-1.40000,0.00000,-0.40000,-3.00000,normal
2.12000,-9.23277,-6.06639,-1.51765,0.03390,-0.41695,-3.01695,normal
2.14000,-9.16555,-6.03277,-1.63529,0.06780,-0.43390,-3.03390,normal
2.16000,-9.09832,-5.99916,-1.75294,0.10169,-0.45085,-3.05085,normal
2.18000,-9.03109,-5.96555,-1.87059,0.13559,-0.46780,-3.06780,normal
2.20000,-8.96387,-5.93193,-1.98824,0.16949,-0.48475,-3.08475,normal
2.22000,-8.00000,-5.50000,-2.30000,0.20000,-0.40000,-3.20000,normal
2.24000,-6.00526,-5.47368,-0.93684,0.81402,-0.21402,-2.45794,normal
2.26000,-5.87895,-5.30526,-0.85263,0.83271,-0.23271,-2.40187,normal
2.28000,-5.75263,-5.13684,-0.76842,0.85140,-0.25140,-2.34579,normal
2.30000,-5.62632,-4.96842,-0.68421,0.87009,-0.27009,-2.28972,normal
2.32000,-5.50000,-4.80000,-0.60000,0.88879,-0.28879,-2.23364,normal
2.34000,-4.89880,-4.19398,0.70964,0.96364,-0.16818,-1.51364,normal
2.36000,-4.87470,-4.07349,0.90241,0.79375,0.10625,0.21562,normal
2.38000,-4.85060,-3.95301,1.09518,0.73125,0.16875,0.37187,normal
2.40000,-4.82651,-3.83253,1.28795,0.66875,0.23125,0.52812,normal
2.42000,-4.80241,-3.71205,1.48072,0.60625,0.29375,0.68437,normal
2.44000,-8.99649,-3.21930,1.53860,-0.33913,0.90783,3.34696,normal
2.46000,-9.17193,-3.25439,1.60877,-0.42609,0.92522,3.45130,normal
2.48000,-9.34737,-3.28947,1.67895,-0.51304,0.94261,3.55565,normal
2.50000,-9.52281,-3.32456,1.74912,-0.60000,0.96000,3.66000,normal
2.52000,-9.69825,-3.35965,1.81930,-0.68696,0.97739,3.76435,normal
2.54000,-9.87368,-3.39474,1.88947,-0.77391,0.99478,3.86870,normal
2.56000,-13.61045,-4.48358,2.03731,-2.44321,0.27407,4.24815,normal
2.58000,-13.64030,-4.72239,1.85821,-2.56667,0.20000,4.10000,normal
2.60000,-13.67015,-4.96119,1.67910,-2.69012,0.12593,3.95185,normal
2.62000,-13.70000,-5.20000,1.50000,-2.81358,0.05185,3.80370,normal
2.64000,-8.89000,-3.10000,-1.72000,-4.60000,-0.70000,0.00000,normal
2.66000,-8.65195,-3.27273,-1.87403,-3.16250,-0.33750,-0.67500,normal
2.68000,-8.49610,-3.45455,-1.95195,-2.06875,-0.18125,-0.86250,normal
2.70000,-8.34026,-3.63636,-2.02987,-0.97500,-0.02500,-1.05000,normal
2.72000,-8.10000,-3.60000,-2.00000,1.70396,0.10000,-1.29901,normal
2.74000,-7.80526,-4.13789,-2.18105,1.78317,0.10000,-1.27921,normal
2.76000,-7.70000,-4.18000,-2.16000,1.86238,0.10000,-1.25941,normal
2.78000,-7.59474,-4.22211,-2.13895,1.94158,0.10000,-1.23960,normal
2.80000,-7.48947,-4.26421,-2.11789,2.02079,0.10000,-1.21980,normal
2.82000,-7.18571,-3.91429,-1.71429,2.10000,0.10000,-1.20000,normal
2.84000,-6.54286,-2.28571,-0.00000,0.34000,0.20000,-0.18000,normal
2.86000,-6.60879,-2.26374,0.15385,0.20667,0.20000,-0.13556,normal
2.88000,-6.67473,-2.24176,0.30769,0.07333,0.20000,-0.09111,normal
2.90000,-6.74066,-2.21978,0.46154,-0.06000,0.20000,-0.04667,normal
2.92000,-8.00000,-2.73333,0.00000,-0.19333,0.20000,-0.00222,normal
2.94000,-10.47419,-3.83226,-0.60000,-1.38824,0.31176,1.02353,normal
2.96000,-10.83978,-3.87527,-0.60000,-1.36863,0.33137,1.06275,normal
2.98000,-11.20538,-3.91828,-0.60000,-1.34902,0.35098,1.10196,normal
3.00000,-11.57097,-3.96129,-0.60000,-1.32941,0.37059,1.14118,fall
3.02000,-12.05000,-4.02500,-0.55000,-1.30980,0.39020,1.18039,fall
3.04000,-15.27037,-4.50370,-0.50000,-0.63333,0.50000,1.60000,fall
3.06000,-15.07284,-4.52840,-0.50000,-0.47867,0.47867,1.57867,fall
3.08000,-14.87531,-4.55309,-0.50000,-0.45200,0.45200,1.55200,fall
3.10000,-14.67778,-4.57778,-0.50000,-0.42533,0.42533,1.52533,fall
3.12000,-11.36667,-4.53333,0.36667,-0.31667,0.36667,1.40000,fall
3.14000,-8.57609,-3.06957,0.76957,0.91183,0.18817,0.05269,fall
3.16000,-8.68478,-3.02609,0.72609,0.93333,0.16667,-0.03333,fall
3.18000,-8.79348,-2.98261,0.68261,0.95484,0.14516,-0.11935,fall
3.20000,-8.90217,-2.93913,0.63913,0.97634,0.12366,-0.20538,fall
3.22000,-8.95000,-2.85000,0.40000,0.99785,0.10215,-0.29140,fall
3.24000,-8.64944,-2.87528,-0.27528,0.57528,-0.31236,-0.91236,fall
3.26000,-8.73933,-2.83034,-0.23034,0.53034,-0.33483,-0.93483,fall
3.28000,-8.82921,-2.78539,-0.18539,0.48539,-0.35730,-0.95730,fall
3.30000,-8.91910,-2.74045,-0.14045,0.44045,-0.37978,-0.97978,fall
3.32000,-8.35000,-2.65000,-0.20000,0.38000,-0.42000,-1.00000,fall
3.34000,-7.26452,-2.19677,-0.28065,-0.00800,-0.40000,-1.00000,fall
3.36000,-7.35054,-2.32581,-0.38817,-0.02800,-0.40000,-1.00000,fall
3.38000,-7.43656,-2.45484,-0.49570,-0.04800,-0.40000,-1.00000,fall
3.40000,-7.52258,-2.58387,-0.60323,-0.06800,-0.40000,-1.00000,fall
3.42000,-7.10000,-2.70000,-0.95000,-0.08800,-0.40000,-1.00000,fall
3.44000,-6.00361,-2.60000,-1.20000,0.15000,-0.45000,-0.80000,fall
3.46000,-6.07590,-2.60000,-1.20000,0.31867,-0.40000,-0.58133,fall
3.48000,-6.14819,-2.60000,-1.20000,0.34533,-0.40000,-0.55467,fall
3.50000,-6.22048,-2.60000,-1.20000,0.37200,-0.40000,-0.52800,fall
3.52000,-6.29277,-2.60000,-1.20000,0.39867,-0.40000,-0.50133,fall
3.54000,-9.04000,-2.65333,-1.27333,-0.32000,-0.39000,0.22000,fall
3.56000,-9.44000,-2.74222,-1.22889,-0.36444,-0.36778,0.26444,fall
3.58000,-9.84000,-2.83111,-1.18444,-0.40889,-0.34556,0.30889,fall
3.60000,-10.24000,-2.92000,-1.14000,-0.45333,-0.32333,0.35333,fall
3.62000,-10.50000,-3.35000,-1.25000,-0.49778,-0.30111,0.39778,fall
3.64000,-8.66000,-6.39333,-0.44667,-0.72841,-0.31023,0.47955,fall
3.66000,-8.26000,-6.54889,-0.02444,-0.56932,-0.33295,0.43409,fall
3.68000,-7.86000,-6.70444,0.39778,-0.41023,-0.35568,0.38864,fall
3.70000,-7.46000,-6.86000,0.82000,-0.25114,-0.37841,0.34318,fall
3.72000,-5.75000,-8.05000,3.15000,0.60000,-0.50000,0.06667,fall
3.74000,-1.80217,-11.60652,9.53261,3.18500,-1.76000,-2.00500,fall
3.76000,-1.51957,-11.75870,9.29348,3.16500,-1.84000,-2.14500,fall
3.78000,-1.23696,-11.91087,9.05435,3.14500,-1.92000,-2.28500,fall
3.80000,-0.95435,-12.06304,8.81522,3.12500,-2.00000,-2.42500,fall
3.82000,-0.30000,-13.09091,7.96364,3.10500,-2.08000,-2.56500,fall
3.84000,4.01379,-17.59655,5.89310,3.20759,-2.00000,-5.10253,fall
3.86000,4.26667,-16.70000,6.10000,3.35949,-2.00000,-5.15316,fall
3.88000,4.51954,-15.80345,6.30690,3.51139,-2.00000,-5.20380,fall
3.90000,4.77241,-14.90690,6.51379,3.66329,-2.00000,-5.25443,fall
3.92000,5.50000,-9.60000,2.50000,3.50000,-1.55000,-5.00000,fall
3.94000,11.79658,-4.92192,-3.70822,5.56993,1.16923,-2.27483,fall
3.96000,11.12534,-4.01781,-2.11918,5.94755,1.32308,-2.21888,fall
3.98000,10.45411,-3.11370,-0.53014,6.32517,1.47692,-2.16294,fall
4.00000,9.78288,-2.20959,1.05890,6.70280,1.63077,-2.10699,fall
4.02000,9.11164,-1.30548,2.64795,7.08042,1.78462,-2.05105,fall
4.04000,8.44041,-0.40137,4.23699,7.45804,1.93846,-1.99510,fall
4.06000,7.76918,0.50274,5.82603,7.83566,2.09231,-1.93916,fall
4.08000,-25.06066,-18.00656,-19.27869,2.25000,-1.45000,1.25000,fall
4.10000,-22.66721,-12.07213,-16.06557,0.46949,-2.25424,2.42203,fall
4.12000,-20.27377,-6.13770,-12.85246,-0.61525,-2.62712,2.76102,fall
4.14000,-38.70000,-38.60000,3.00000,-1.70000,-3.00000,3.10000,fall
4.16000,19.73333,14.91111,-21.51250,-5.18400,-6.19600,-5.03200,fall
4.18000,24.40000,8.46667,-12.76250,-5.37067,-3.74267,-4.65867,fall
4.20000,29.06667,2.02222,-4.01250,-5.55733,-1.28933,-4.28533,fall
4.22000,-5.80000,-33.20000,38.60000,-5.74400,1.16400,-3.91200,fall
4.24000,11.50116,1.87326,-5.19302,0.22727,1.37273,0.78182,fall
4.26000,8.36163,-1.91744,-0.03023,-1.56533,2.83467,1.28267,fall
4.28000,5.22209,-5.70814,5.13256,-1.51200,2.88800,1.25600,fall
4.30000,2.08256,-9.49884,10.29535,-1.45867,2.94133,1.22933,fall
4.32000,-1.90000,-10.45000,16.95000,-1.40533,2.99467,1.20267,fall
4.34000,-9.67191,-12.35506,6.14382,0.04851,0.90000,0.30990,fall
4.36000,-10.16629,-11.54607,7.13258,0.34554,0.90000,0.32970,fall
4.38000,-10.66067,-10.73708,8.12135,0.64257,0.90000,0.34950,fall
4.40000,-11.15506,-9.92809,9.11011,0.93960,0.90000,0.36931,fall
4.42000,-9.70000,-5.50000,10.40000,1.23663,0.90000,0.38911,fall
4.44000,-2.96667,-2.29286,5.40238,-0.40238,0.49524,0.29524,fall
4.46000,-2.63333,-3.22143,5.42619,-0.42619,0.44762,0.24762,fall
4.48000,-2.30000,-4.15000,5.45000,-0.45000,0.40000,0.20000,fall
4.50000,-1.96667,-5.07857,5.47381,-0.47381,0.35238,0.15238,fall
4.52000,-1.63333,-6.00714,5.49762,-0.49762,0.30476,0.10476,fall
4.54000,-3.52584,-4.61236,6.47303,-0.59101,-0.60449,0.09101,fall
4.56000,-3.39101,-4.63483,6.78764,-0.54607,-0.62697,0.04607,fall
4.58000,-3.25618,-4.65730,7.10225,-0.50112,-0.64944,0.00112,fall
4.60000,-3.12135,-4.67978,7.41685,-0.45618,-0.67191,-0.04382,fall
4.62000,-2.91111,-4.81111,7.78889,-0.41124,-0.69438,-0.08876,fall
4.64000,-0.30698,-8.15116,9.05814,-0.45000,-0.50000,-0.10000,fall
4.66000,-0.07442,-7.77907,9.45349,0.11200,-0.28133,0.03733,fall
4.68000,0.15814,-7.40698,9.84884,0.27200,-0.25467,0.09067,fall
4.70000,0.39070,-7.03488,10.24419,0.43200,-0.22800,0.14400,fall
4.72000,0.56000,-5.42000,11.60000,0.59200,-0.20133,0.19733,fall
4.74000,-1.76452,-3.75806,7.32903,-0.80000,0.51087,0.10000,fall
4.76000,-1.87204,-4.18817,6.87742,-0.80000,0.53261,0.10000,fall
