timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-2.30000,-7.70000,5.70000,0.00000,0.00000,0.00000,normal
0.02000,-2.58803,-7.62393,5.70000,0.00000,0.00000,0.00000,normal
0.04000,-2.57094,-7.65812,5.70000,0.00000,0.00000,0.00000,normal
0.06000,-2.55385,-7.69231,5.70000,0.00000,0.00000,0.00000,normal
0.08000,-2.53675,-7.72650,5.70000,0.00000,0.00000,0.00000,normal
0.10000,-2.51966,-7.76068,5.70000,0.00000,0.00000,0.00000,normal
0.12000,-2.50256,-7.79487,5.70000,0.00000,0.00000,0.00000,normal
0.14000,-2.50000,-7.68955,5.68955,0.00000,0.00000,0.00000,normal
0.16000,-2.50000,-7.65970,5.65970,0.00000,0.00000,0.00000,normal
0.18000,-2.50000,-7.62985,5.62985,0.00000,0.00000,0.00000,normal
0.20000,-2.50000,-7.60000,5.60000,0.00000,0.00000,0.00000,normal
0.22000,-2.22105,-7.71053,5.58947,0.00000,0.00000,0.00000,normal
0.24000,-2.25614,-7.72807,5.57193,0.00000,0.00000,0.00000,normal
0.26000,-2.29123,-7.74561,5.55439,0.00000,0.00000,0.00000,normal
0.28000,-2.32632,-7.76316,5.53684,0.00000,0.00000,0.00000,normal
0.30000,-2.36140,-7.78070,5.51930,0.00000,0.00000,0.00000,normal
0.32000,-2.39649,-7.79825,5.50175,0.00000,0.00000,0.00000,normal
0.34000,-2.30000,-7.70000,5.60455,0.00000,0.00000,0.00000,normal
0.36000,-2.30000,-7.70000,5.62727,0.00000,0.00000,0.00000,normal
0.38000,-2.30000,-7.70000,5.65000,0.00000,0.00000,0.00000,normal
0.40000,-2.30000,-7.70000,5.67273,0.00000,0.00000,0.00000,normal
0.42000,-2.30000,-7.70000,5.69545,0.00000,0.00000,0.00000,normal
0.44000,-2.30000,-7.60000,5.80000,-0.20698,0.00000,-0.10000,normal
0.46000,-2.30000,-7.60000,5.80000,-0.23023,0.00000,-0.10000,normal
0.48000,-2.30000,-7.60000,5.80000,-0.25349,0.00000,-0.10000,normal
0.50000,-2.30000,-7.60000,5.80000,-0.27674,0.00000,-0.10000,normal
0.52000,-2.30000,-7.60000,5.80000,-0.30000,0.00000,-0.10000,normal
0.54000,-2.27826,-7.58696,5.48913,-1.12472,-0.11236,-0.42472,normal
0.56000,-2.23478,-7.76087,5.46739,-1.16966,-0.13483,-0.46966,normal
0.58000,-2.19130,-7.93478,5.44565,-1.21461,-0.15730,-0.51461,normal
0.60000,-2.14783,-8.10870,5.42391,-1.25955,-0.17978,-0.55955,normal
0.62000,-2.10435,-8.28261,5.40217,-1.30000,-0.10000,-0.80000,normal
0.64000,-1.51263,-8.70000,3.21263,-0.97963,-0.10000,-0.37963,normal
0.66000,-1.53368,-8.70000,3.23368,-0.94259,-0.10000,-0.34259,normal
0.68000,-1.55474,-8.70000,3.25474,-0.90556,-0.10000,-0.30556,normal
0.70000,-1.57579,-8.70000,3.27579,-0.86852,-0.10000,-0.26852,normal
0.72000,-1.59684,-8.70000,3.29684,-0.83148,-0.10000,-0.23148,normal
0.74000,-1.98000,-9.12000,3.40000,-0.80000,-0.00714,-0.09286,normal
0.76000,-1.44800,-9.68267,3.08267,-0.38182,-0.09394,-0.10000,normal
0.78000,-1.36800,-9.65600,3.05600,-0.29091,-0.06364,-0.10000,normal
0.80000,-1.28800,-9.62933,3.02933,-0.20000,-0.03333,-0.10000,normal
0.82000,-1.20800,-9.60267,3.00267,-0.10909,-0.00303,-0.10000,normal
0.84000,-1.40000,-9.09222,3.60778,-0.10920,0.00000,-0.00920,normal
0.86000,-1.40000,-9.07000,3.63000,-0.13218,0.00000,-0.03218,normal
0.88000,-1.40000,-9.04778,3.65222,-0.15517,0.00000,-0.05517,normal
0.90000,-1.40000,-9.02556,3.67444,-0.17816,0.00000,-0.07816,normal
0.92000,-1.40000,-9.00333,3.69667,-0.25000,0.00000,-0.10000,normal
0.94000,-1.30000,-9.38842,3.11158,-0.08469,0.00000,-0.10000,normal
