timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
0.00000,-0.80000,2.70000,9.40000,0.10000,0.10000,-0.10000,normal
0.02000,-1.81875,3.24643,9.42679,0.23243,0.33243,-0.12703,normal
0.04000,-1.44375,3.17500,9.46250,0.14234,0.24234,-0.16306,normal
0.06000,-1.06875,3.10357,9.49821,0.05225,0.15225,-0.19910,normal
0.08000,-0.69375,3.03214,9.53393,-0.03784,0.06216,-0.23514,normal
0.10000,-0.31875,2.96071,9.56964,-0.12793,-0.02793,-0.27117,normal
0.12000,-0.90000,2.85000,9.50000,-0.20000,0.06000,-0.06000,normal
0.14000,-1.81818,2.99091,9.12727,-0.01456,0.37087,0.00000,normal
0.16000,-1.83838,3.09192,9.04646,-0.03398,0.33204,0.00000,normal
0.18000,-1.85859,3.19293,8.96566,-0.05340,0.29320,0.00000,normal
0.20000,-1.87879,3.29394,8.88485,-0.07282,0.25437,0.00000,normal
0.22000,-1.89899,3.39495,8.80404,-0.09223,0.21553,0.00000,normal
0.24000,-3.30000,3.06882,8.51935,-0.50769,0.36923,0.20769,normal
0.26000,-3.30000,2.59570,8.26129,-0.77692,0.29231,0.22692,normal
0.28000,-3.30000,2.12258,8.00323,-1.04615,0.21538,0.24615,normal
0.30000,-3.30000,1.64946,7.74516,-1.31538,0.13846,0.26538,normal
0.32000,-1.80000,1.50000,7.30000,-1.58462,0.06154,0.28462,normal
0.34000,-2.45053,3.28632,6.53474,-1.60000,-0.10000,0.60000,normal
0.36000,-2.53474,3.09684,6.09263,-2.34400,0.13200,0.84800,normal
0.38000,-2.61895,2.90737,5.65053,-2.58400,0.18533,0.92800,normal
0.40000,-2.70316,2.71789,5.20842,-2.82400,0.23867,1.00800,normal
0.42000,-2.78737,2.52842,4.76632,-3.06400,0.29200,1.08800,normal
0.44000,-3.08462,0.77582,6.16813,-3.59670,0.96154,2.07033,normal
0.46000,-3.39231,0.40220,5.94835,-3.83846,1.11538,2.24615,normal
